symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,1985-12-03 00:00:00+00:00,20.12,20.37,20.0,20.25,692300,0.0706834164,0.0715616894,0.0702618453,0.0711401184,155075355,0.0,1.0
AAPL,1985-12-04 00:00:00+00:00,20.5,20.62,20.12,20.12,737100,0.0720183914,0.0724399625,0.0706834164,0.0706834164,165110565,0.0,1.0
AAPL,1985-12-05 00:00:00+00:00,20.12,20.75,20.0,20.5,558700,0.0706834164,0.0728966645,0.0702618453,0.0720183914,125148925,0.0,1.0
AAPL,1985-12-06 00:00:00+00:00,19.75,20.12,19.62,20.12,292200,0.0693835722,0.0706834164,0.0689268702,0.0706834164,65452865,0.0,1.0
AAPL,1985-12-09 00:00:00+00:00,19.37,20.0,19.25,19.75,624400,0.0680485972,0.0702618453,0.0676270261,0.0693835722,139865739,0.0,1.0
AAPL,1985-12-10 00:00:00+00:00,19.5,19.62,19.25,19.37,896900,0.0685052992,0.0689268702,0.0676270261,0.0680485972,200905800,0.0,1.0
AAPL,1985-12-11 00:00:00+00:00,19.75,20.12,19.5,19.5,1060800,0.0693835722,0.0706834164,0.0685052992,0.0685052992,237619437,0.0,1.0
AAPL,1985-12-12 00:00:00+00:00,20.0,20.25,19.87,19.87,559200,0.0702618453,0.0711401184,0.0698051433,0.0698051433,125260925,0.0,1.0
AAPL,1985-12-13 00:00:00+00:00,20.0,20.25,19.75,20.0,1121200,0.0702618453,0.0711401184,0.0693835722,0.0702618453,251149051,0.0,1.0
AAPL,1985-12-16 00:00:00+00:00,20.87,21.25,20.0,20.0,1289800,0.0733182356,0.0746532106,0.0702618453,0.0702618453,288915488,0.0,1.0
AAPL,1985-12-17 00:00:00+00:00,20.62,21.0,20.37,20.87,486900,0.0724399625,0.0737749376,0.0715616894,0.0733182356,109065709,0.0,1.0
AAPL,1985-12-18 00:00:00+00:00,22.25,22.87,21.37,21.37,2499100,0.0781663029,0.0803444201,0.0750747817,0.0750747817,559798959,0.0,1.0
AAPL,1985-12-19 00:00:00+00:00,22.5,22.75,22.12,22.25,1205900,0.079044576,0.079922849,0.0777096009,0.0781663029,270121870,0.0,1.0
AAPL,1985-12-20 00:00:00+00:00,22.37,22.75,22.25,22.5,919800,0.078587874,0.079922849,0.0781663029,0.079044576,206035406,0.0,1.0
AAPL,1985-12-23 00:00:00+00:00,21.87,22.5,21.62,22.37,639400,0.0768313278,0.079044576,0.0759530548,0.078587874,143225743,0.0,1.0
AAPL,1985-12-24 00:00:00+00:00,21.75,22.0,21.62,21.87,288400,0.0764097568,0.0772880298,0.0759530548,0.0768313278,64601664,0.0,1.0
AAPL,1985-12-26 00:00:00+00:00,21.75,22.0,21.62,21.75,204700,0.0764097568,0.0772880298,0.0759530548,0.0764097568,45852845,0.0,1.0
AAPL,1985-12-27 00:00:00+00:00,22.37,22.62,21.75,21.75,548600,0.078587874,0.079466147,0.0764097568,0.0764097568,122886522,0.0,1.0
AAPL,1985-12-30 00:00:00+00:00,22.25,22.62,22.12,22.37,480700,0.0781663029,0.079466147,0.0777096009,0.078587874,107676907,0.0,1.0
AAPL,1985-12-31 00:00:00+00:00,22.0,22.37,22.0,22.25,389500,0.0772880298,0.078587874,0.0772880298,0.0781663029,87248087,0.0,1.0
AAPL,1986-01-02 00:00:00+00:00,22.25,22.25,21.75,22.0,524200,0.0781663029,0.0781663029,0.0764097568,0.0772880298,117420917,0.0,1.0
AAPL,1986-01-03 00:00:00+00:00,22.37,22.37,22.12,22.25,1081100,0.078587874,0.078587874,0.0777096009,0.0781663029,242166642,0.0,1.0
AAPL,1986-01-06 00:00:00+00:00,22.25,22.37,21.87,22.37,826100,0.0781663029,0.078587874,0.0768313278,0.078587874,185046585,0.0,1.0
AAPL,1986-01-07 00:00:00+00:00,23.0,23.0,22.12,22.25,2100600,0.0808011221,0.0808011221,0.0777096009,0.0781663029,470534870,0.0,1.0
AAPL,1986-01-08 00:00:00+00:00,22.87,23.5,22.75,23.0,2712500,0.0803444201,0.0825576682,0.079922849,0.0808011221,607600607,0.0,1.0
AAPL,1986-01-09 00:00:00+00:00,22.62,23.0,21.87,22.87,1996600,0.079466147,0.0808011221,0.0768313278,0.0803444201,447238847,0.0,1.0
AAPL,1986-01-10 00:00:00+00:00,22.75,23.12,22.62,22.62,684100,0.079922849,0.0812226932,0.079466147,0.079466147,153238553,0.0,1.0
AAPL,1986-01-13 00:00:00+00:00,23.0,23.12,22.5,22.75,961700,0.0808011221,0.0812226932,0.079044576,0.079922849,215421015,0.0,1.0
AAPL,1986-01-14 00:00:00+00:00,23.25,23.75,22.5,23.0,1217400,0.0816793952,0.0834359413,0.079044576,0.0808011221,272697872,0.0,1.0
AAPL,1986-01-15 00:00:00+00:00,23.87,24.0,23.12,23.25,1890500,0.0838575124,0.0843142144,0.0812226932,0.0816793952,423472423,0.0,1.0
AAPL,1986-01-16 00:00:00+00:00,24.5,24.75,23.87,23.87,2387400,0.0860707605,0.0869490336,0.0838575124,0.0838575124,534778134,0.0,1.0
AAPL,1986-01-17 00:00:00+00:00,24.0,24.75,23.87,24.5,1541900,0.0843142144,0.0869490336,0.0838575124,0.0860707605,345385945,0.0,1.0
AAPL,1986-01-20 00:00:00+00:00,23.87,24.0,23.37,24.0,568800,0.0838575124,0.0843142144,0.0821009662,0.0843142144,127411327,0.0,1.0
AAPL,1986-01-21 00:00:00+00:00,24.0,24.12,23.75,23.87,678400,0.0843142144,0.0847357854,0.0834359413,0.0838575124,151961751,0.0,1.0
AAPL,1986-01-22 00:00:00+00:00,23.37,24.12,22.37,24.0,638400,0.0821009662,0.0847357854,0.078587874,0.0843142144,143001743,0.0,1.0
AAPL,1986-01-23 00:00:00+00:00,23.0,23.5,22.75,23.37,698300,0.0808011221,0.0825576682,0.079922849,0.0821009662,156419356,0.0,1.0
AAPL,1986-01-24 00:00:00+00:00,22.62,23.37,22.62,23.0,499900,0.079466147,0.0821009662,0.079466147,0.0808011221,111977711,0.0,1.0
AAPL,1986-01-27 00:00:00+00:00,22.12,22.75,22.0,22.62,1739200,0.0777096009,0.079922849,0.0772880298,0.079466147,389581189,0.0,1.0
AAPL,1986-01-28 00:00:00+00:00,22.25,22.37,22.0,22.12,992400,0.0781663029,0.078587874,0.0772880298,0.0777096009,222297822,0.0,1.0
AAPL,1986-01-29 00:00:00+00:00,23.62,24.37,22.0,22.25,2632000,0.0829792393,0.0856140585,0.0772880298,0.0781663029,589568589,0.0,1.0
AAPL,1986-01-30 00:00:00+00:00,23.0,23.5,22.87,23.5,1057500,0.0808011221,0.0825576682,0.0803444201,0.0825576682,236880236,0.0,1.0
AAPL,1986-01-31 00:00:00+00:00,23.12,23.25,22.87,23.0,659400,0.0812226932,0.0816793952,0.0803444201,0.0808011221,147705747,0.0,1.0
AAPL,1986-02-03 00:00:00+00:00,23.87,24.0,22.87,23.12,1562600,0.0838575124,0.0843142144,0.0803444201,0.0812226932,350022750,0.0,1.0
AAPL,1986-02-04 00:00:00+00:00,23.75,24.37,23.75,23.87,1161500,0.0834359413,0.0856140585,0.0834359413,0.0838575124,260176260,0.0,1.0
AAPL,1986-02-05 00:00:00+00:00,23.75,23.87,23.5,23.75,880200,0.0834359413,0.0838575124,0.0825576682,0.0834359413,197164997,0.0,1.0
AAPL,1986-02-06 00:00:00+00:00,24.12,24.25,23.62,23.75,599200,0.0847357854,0.0851924874,0.0829792393,0.0834359413,134220934,0.0,1.0
AAPL,1986-02-07 00:00:00+00:00,24.0,24.12,23.5,24.12,577700,0.0843142144,0.0847357854,0.0825576682,0.0847357854,129404929,0.0,1.0
AAPL,1986-02-10 00:00:00+00:00,23.87,24.5,23.75,24.0,499300,0.0838575124,0.0860707605,0.0834359413,0.0843142144,111843311,0.0,1.0
AAPL,1986-02-11 00:00:00+00:00,23.87,24.0,23.5,23.87,685100,0.0838575124,0.0843142144,0.0825576682,0.0838575124,153462553,0.0,1.0
AAPL,1986-02-12 00:00:00+00:00,24.0,24.0,23.75,23.87,594000,0.0843142144,0.0843142144,0.0834359413,0.0838575124,133056133,0.0,1.0
AAPL,1986-02-13 00:00:00+00:00,23.87,24.0,23.75,24.0,488300,0.0838575124,0.0843142144,0.0834359413,0.0843142144,109379309,0.0,1.0
AAPL,1986-02-14 00:00:00+00:00,23.75,24.12,23.75,23.87,613900,0.0834359413,0.0847357854,0.0834359413,0.0838575124,137513737,0.0,1.0
AAPL,1986-02-18 00:00:00+00:00,23.87,24.0,23.25,23.75,661200,0.0838575124,0.0843142144,0.0816793952,0.0834359413,148108948,0.0,1.0
AAPL,1986-02-19 00:00:00+00:00,25.0,25.5,23.87,23.87,1605700,0.0878273066,0.0895838528,0.0838575124,0.0838575124,359677159,0.0,1.0
AAPL,1986-02-20 00:00:00+00:00,25.12,25.37,24.87,25.0,615700,0.0882488777,0.0891271508,0.0873706046,0.0878273066,137916937,0.0,1.0
AAPL,1986-02-21 00:00:00+00:00,25.25,25.75,25.12,25.12,844100,0.0887055797,0.0904621258,0.0882488777,0.0882488777,189078589,0.0,1.0
AAPL,1986-02-24 00:00:00+00:00,25.75,25.75,25.0,25.25,1103200,0.0904621258,0.0904621258,0.0878273066,0.0887055797,247117047,0.0,1.0
AAPL,1986-02-25 00:00:00+00:00,26.37,26.37,25.12,25.75,1003300,0.092640243,0.092640243,0.0882488777,0.0904621258,224739424,0.0,1.0
AAPL,1986-02-26 00:00:00+00:00,26.0,26.75,26.0,26.37,735400,0.0913403989,0.0939752181,0.0913403989,0.092640243,164729764,0.0,1.0
AAPL,1986-02-27 00:00:00+00:00,25.62,26.12,25.5,26.0,482700,0.0900054238,0.09176197,0.0895838528,0.0913403989,108124908,0.0,1.0
AAPL,1986-02-28 00:00:00+00:00,25.0,25.87,24.87,25.62,558600,0.0878273066,0.0908836969,0.0873706046,0.0900054238,125126525,0.0,1.0
AAPL,1986-03-03 00:00:00+00:00,24.62,25.12,24.5,25.0,485800,0.0864923316,0.0882488777,0.0860707605,0.0878273066,108819308,0.0,1.0
AAPL,1986-03-04 00:00:00+00:00,24.62,25.0,24.5,24.62,397800,0.0864923316,0.0878273066,0.0860707605,0.0864923316,89107289,0.0,1.0
AAPL,1986-03-05 00:00:00+00:00,25.25,25.5,24.25,24.62,790300,0.0887055797,0.0895838528,0.0851924874,0.0864923316,177027377,0.0,1.0
AAPL,1986-03-06 00:00:00+00:00,25.37,25.75,25.12,25.25,452400,0.0891271508,0.0904621258,0.0882488777,0.0887055797,101337701,0.0,1.0
AAPL,1986-03-07 00:00:00+00:00,24.75,25.37,24.75,25.37,429400,0.0869490336,0.0891271508,0.0869490336,0.0891271508,96185696,0.0,1.0
AAPL,1986-03-10 00:00:00+00:00,24.62,24.87,24.62,24.75,337000,0.0864923316,0.0873706046,0.0864923316,0.0869490336,75488075,0.0,1.0
AAPL,1986-03-11 00:00:00+00:00,24.87,24.87,24.5,24.62,460100,0.0873706046,0.0873706046,0.0860707605,0.0864923316,103062503,0.0,1.0
AAPL,1986-03-12 00:00:00+00:00,24.75,25.12,24.75,24.87,382500,0.0869490336,0.0882488777,0.0869490336,0.0873706046,85680085,0.0,1.0
AAPL,1986-03-13 00:00:00+00:00,24.75,25.0,24.37,24.75,517700,0.0869490336,0.0878273066,0.0856140585,0.0869490336,115964915,0.0,1.0
AAPL,1986-03-14 00:00:00+00:00,26.12,26.25,24.75,24.75,1718100,0.09176197,0.092218672,0.0869490336,0.0869490336,384854784,0.0,1.0
AAPL,1986-03-17 00:00:00+00:00,26.0,26.0,25.37,26.0,530000,0.0913403989,0.0913403989,0.0891271508,0.0913403989,118720118,0.0,1.0
AAPL,1986-03-18 00:00:00+00:00,26.87,27.25,25.87,26.0,1113200,0.0943967892,0.0957317642,0.0908836969,0.0913403989,249357049,0.0,1.0
AAPL,1986-03-19 00:00:00+00:00,26.5,27.25,26.37,26.87,847700,0.093096945,0.0957317642,0.092640243,0.0943967892,189884989,0.0,1.0
AAPL,1986-03-20 00:00:00+00:00,28.25,29.62,28.0,28.0,4036300,0.0992448565,0.1040577929,0.0983665834,0.0983665834,904132104,0.0,1.0
AAPL,1986-03-21 00:00:00+00:00,27.62,28.75,27.5,28.25,1162400,0.0970316084,0.1010014026,0.0966100373,0.0992448565,260377860,0.0,1.0
AAPL,1986-03-24 00:00:00+00:00,26.75,27.62,26.37,27.62,1313900,0.0939752181,0.0970316084,0.092640243,0.0970316084,294313894,0.0,1.0
AAPL,1986-03-25 00:00:00+00:00,27.87,27.87,26.75,26.75,1254800,0.0979098814,0.0979098814,0.0939752181,0.0939752181,281075481,0.0,1.0
AAPL,1986-03-26 00:00:00+00:00,28.25,28.75,27.87,27.87,991700,0.0992448565,0.1010014026,0.0979098814,0.0979098814,222141022,0.0,1.0
AAPL,1986-03-27 00:00:00+00:00,28.25,29.0,28.25,28.25,977700,0.0992448565,0.1018796757,0.0992448565,0.0992448565,219005019,0.0,1.0
AAPL,1986-03-31 00:00:00+00:00,28.25,28.5,28.0,28.25,838400,0.0992448565,0.1001231296,0.0983665834,0.0992448565,187801787,0.0,1.0
AAPL,1986-04-01 00:00:00+00:00,27.25,28.25,27.0,28.25,994300,0.0957317642,0.0992448565,0.0948534912,0.0992448565,222723422,0.0,1.0
AAPL,1986-04-02 00:00:00+00:00,27.25,27.37,26.25,27.25,1452200,0.0957317642,0.0961533353,0.092218672,0.0957317642,325293125,0.0,1.0
AAPL,1986-04-03 00:00:00+00:00,27.0,27.62,26.87,27.25,942300,0.0948534912,0.0970316084,0.0943967892,0.0957317642,211075411,0.0,1.0
AAPL,1986-04-04 00:00:00+00:00,26.75,27.0,26.62,27.0,562300,0.0939752181,0.0948534912,0.0935185161,0.0948534912,125955325,0.0,1.0
AAPL,1986-04-07 00:00:00+00:00,27.25,27.5,26.25,26.75,536300,0.0957317642,0.0966100373,0.092218672,0.0939752181,120131320,0.0,1.0
AAPL,1986-04-08 00:00:00+00:00,27.62,27.75,27.25,27.25,862600,0.0970316084,0.0974883104,0.0957317642,0.0957317642,193222593,0.0,1.0
AAPL,1986-04-09 00:00:00+00:00,27.12,27.75,26.87,27.62,604100,0.0952750622,0.0974883104,0.0943967892,0.0970316084,135318535,0.0,1.0
AAPL,1986-04-10 00:00:00+00:00,27.25,27.37,26.87,27.12,491000,0.0957317642,0.0961533353,0.0943967892,0.0952750622,109984109,0.0,1.0
AAPL,1986-04-11 00:00:00+00:00,27.0,27.5,27.0,27.25,337800,0.0948534912,0.0966100373,0.0948534912,0.0957317642,75667275,0.0,1.0
AAPL,1986-04-14 00:00:00+00:00,26.87,27.25,26.75,27.0,379300,0.0943967892,0.0957317642,0.0939752181,0.0948534912,84963284,0.0,1.0
AAPL,1986-04-15 00:00:00+00:00,27.37,27.5,26.87,26.87,586600,0.0961533353,0.0966100373,0.0943967892,0.0943967892,131398531,0.0,1.0
AAPL,1986-04-16 00:00:00+00:00,28.25,28.5,27.37,27.37,941200,0.0992448565,0.1001231296,0.0961533353,0.0961533353,210829010,0.0,1.0
AAPL,1986-04-17 00:00:00+00:00,29.0,29.12,28.0,28.25,1205800,0.1018796757,0.1023012468,0.0983665834,0.0992448565,270099470,0.0,1.0
AAPL,1986-04-18 00:00:00+00:00,29.75,29.87,28.75,29.0,1105700,0.1045144949,0.104936066,0.1010014026,0.1018796757,247677047,0.0,1.0
AAPL,1986-04-21 00:00:00+00:00,30.37,30.75,29.87,29.87,1221200,0.1066926121,0.1080275872,0.104936066,0.104936066,273549073,0.0,1.0
AAPL,1986-04-22 00:00:00+00:00,29.87,31.25,29.62,30.37,1463700,0.104936066,0.1097841333,0.1040577929,0.1066926121,327869127,0.0,1.0
AAPL,1986-04-23 00:00:00+00:00,29.62,30.37,29.37,29.87,1167300,0.1040577929,0.1066926121,0.1031795198,0.104936066,261475461,0.0,1.0
AAPL,1986-04-24 00:00:00+00:00,31.37,31.5,29.5,29.62,2046300,0.1102057044,0.1106624064,0.1036362218,0.1040577929,458371658,0.0,1.0
AAPL,1986-04-25 00:00:00+00:00,32.25,32.63,31.37,31.37,1165500,0.1132972256,0.1146322006,0.1102057044,0.1102057044,261072261,0.0,1.0
AAPL,1986-04-28 00:00:00+00:00,32.0,32.75,31.75,32.25,649700,0.1124189525,0.1150537717,0.1115406794,0.1132972256,145532945,0.0,1.0
AAPL,1986-04-29 00:00:00+00:00,31.25,32.25,26.87,32.0,592400,0.1097841333,0.1132972256,0.0943967892,0.1124189525,132697732,0.0,1.0
AAPL,1986-04-30 00:00:00+00:00,30.25,31.62,30.25,31.25,615100,0.106271041,0.1110839774,0.106271041,0.1097841333,137782537,0.0,1.0
AAPL,1986-05-01 00:00:00+00:00,30.25,30.25,29.75,30.25,1151500,0.106271041,0.106271041,0.1045144949,0.106271041,257936257,0.0,1.0
AAPL,1986-05-02 00:00:00+00:00,30.5,31.0,30.12,30.25,417800,0.1071493141,0.1089058602,0.105814339,0.106271041,93587293,0.0,1.0
AAPL,1986-05-05 00:00:00+00:00,32.13,32.5,30.5,30.5,666700,0.1128756545,0.1141754986,0.1071493141,0.1071493141,149340949,0.0,1.0
AAPL,1986-05-06 00:00:00+00:00,32.63,33.25,32.25,32.25,975600,0.1146322006,0.1168103178,0.1132972256,0.1132972256,218534618,0.0,1.0
AAPL,1986-05-07 00:00:00+00:00,31.5,32.88,31.25,32.63,887500,0.1106624064,0.1155104737,0.1097841333,0.1146322006,198800198,0.0,1.0
AAPL,1986-05-08 00:00:00+00:00,33.0,33.13,31.5,31.5,1041800,0.1159320447,0.1163887467,0.1106624064,0.1106624064,233363433,0.0,1.0
AAPL,1986-05-09 00:00:00+00:00,33.38,33.63,32.75,33.0,993300,0.1172670198,0.1181452929,0.1150537717,0.1159320447,222499422,0.0,1.0
AAPL,1986-05-12 00:00:00+00:00,36.38,36.63,33.25,33.38,1787600,0.1278062966,0.1286845697,0.1168103178,0.1172670198,400422800,0.0,1.0
AAPL,1986-05-13 00:00:00+00:00,36.0,36.5,35.25,36.38,2106100,0.1264713215,0.1282278677,0.1238365023,0.1278062966,471766871,0.0,1.0
AAPL,1986-05-14 00:00:00+00:00,36.88,37.38,36.0,36.0,2156200,0.1295628427,0.1313193889,0.1264713215,0.1264713215,482989282,0.0,1.0
AAPL,1986-05-15 00:00:00+00:00,36.0,37.0,35.63,36.88,993500,0.1264713215,0.1299844138,0.1251714774,0.1295628427,222544222,0.0,1.0
AAPL,1986-05-16 00:00:00+00:00,36.0,36.25,35.13,36.0,1425200,0.1264713215,0.1273495946,0.1234149313,0.1264713215,319245119,0.0,1.0
AAPL,1986-05-19 00:00:00+00:00,35.63,36.5,35.5,36.0,935300,0.1251714774,0.1282278677,0.1247147754,0.1264713215,209507409,0.0,1.0
AAPL,1986-05-20 00:00:00+00:00,35.38,35.63,34.25,35.63,1097300,0.1242932043,0.1251714774,0.1203234101,0.1251714774,245795445,0.0,1.0
AAPL,1986-05-21 00:00:00+00:00,37.0,37.25,35.0,35.38,1547900,0.1299844138,0.1308626869,0.1229582293,0.1242932043,346729946,0.0,1.0
AAPL,1986-05-22 00:00:00+00:00,36.75,37.5,35.75,37.0,984400,0.1291061407,0.1317409599,0.1255930485,0.1299844138,220505820,0.0,1.0
AAPL,1986-05-23 00:00:00+00:00,37.0,37.13,36.38,36.75,624300,0.1299844138,0.1304411158,0.1278062966,0.1291061407,139843339,0.0,1.0
AAPL,1986-05-27 00:00:00+00:00,36.88,37.0,36.38,37.0,377900,0.1295628427,0.1299844138,0.1278062966,0.1299844138,84649684,0.0,1.0
AAPL,1986-05-28 00:00:00+00:00,37.25,37.5,36.75,36.88,924700,0.1308626869,0.1317409599,0.1291061407,0.1295628427,207133007,0.0,1.0
AAPL,1986-05-29 00:00:00+00:00,37.0,37.25,36.5,37.25,452800,0.1299844138,0.1308626869,0.1282278677,0.1308626869,101427301,0.0,1.0
AAPL,1986-05-30 00:00:00+00:00,37.0,37.25,36.5,37.0,568900,0.1299844138,0.1308626869,0.1282278677,0.1299844138,127433727,0.0,1.0
AAPL,1986-06-02 00:00:00+00:00,37.13,37.38,36.75,37.0,889500,0.1304411158,0.1313193889,0.1291061407,0.1299844138,199248199,0.0,1.0
AAPL,1986-06-03 00:00:00+00:00,37.88,38.13,37.13,37.13,1454900,0.133075935,0.1339542081,0.1304411158,0.1304411158,325897925,0.0,1.0
AAPL,1986-06-04 00:00:00+00:00,38.75,38.88,37.75,37.88,1342200,0.1361323253,0.1365890273,0.132619233,0.133075935,300653100,0.0,1.0
AAPL,1986-06-05 00:00:00+00:00,38.88,39.13,38.5,38.75,660200,0.1365890273,0.1374673003,0.1352540522,0.1361323253,147884947,0.0,1.0
AAPL,1986-06-06 00:00:00+00:00,37.75,38.88,37.5,38.88,791800,0.132619233,0.1365890273,0.1317409599,0.1365890273,177363377,0.0,1.0
AAPL,1986-06-09 00:00:00+00:00,36.0,37.88,35.88,37.75,1102800,0.1264713215,0.133075935,0.1260497505,0.132619233,247027447,0.0,1.0
AAPL,1986-06-10 00:00:00+00:00,36.0,36.0,35.13,36.0,1102200,0.1264713215,0.1264713215,0.1234149313,0.1264713215,246893046,0.0,1.0
AAPL,1986-06-11 00:00:00+00:00,36.13,36.25,35.5,36.0,834200,0.1269280235,0.1273495946,0.1247147754,0.1264713215,186860986,0.0,1.0
AAPL,1986-06-12 00:00:00+00:00,36.0,36.38,36.0,36.13,576300,0.1264713215,0.1278062966,0.1264713215,0.1269280235,129091329,0.0,1.0
AAPL,1986-06-13 00:00:00+00:00,36.38,36.38,35.25,36.0,638400,0.1278062966,0.1278062966,0.1238365023,0.1264713215,143001743,0.0,1.0
AAPL,1986-06-16 00:00:00+00:00,35.88,36.88,35.63,36.38,775000,0.1260497505,0.1295628427,0.1251714774,0.1278062966,173600173,0.0,1.0
AAPL,1986-06-17 00:00:00+00:00,34.25,36.0,34.0,35.88,991300,0.1203234101,0.1264713215,0.119445137,0.1260497505,222051422,0.0,1.0
AAPL,1986-06-18 00:00:00+00:00,34.25,34.75,32.5,34.25,1918100,0.1203234101,0.1220799562,0.1141754986,0.1203234101,429654829,0.0,1.0
AAPL,1986-06-19 00:00:00+00:00,35.0,35.75,33.88,34.25,1538600,0.1229582293,0.1255930485,0.1190235659,0.1203234101,344646744,0.0,1.0
AAPL,1986-06-20 00:00:00+00:00,36.0,36.13,35.0,35.0,720100,0.1264713215,0.1269280235,0.1229582293,0.1229582293,161302561,0.0,1.0
AAPL,1986-06-23 00:00:00+00:00,34.75,36.25,34.63,36.0,519300,0.1220799562,0.1273495946,0.1216583851,0.1264713215,116323316,0.0,1.0
AAPL,1986-06-24 00:00:00+00:00,34.88,35.13,34.38,34.75,633900,0.1225366582,0.1234149313,0.1207801121,0.1220799562,141993741,0.0,1.0
AAPL,1986-06-25 00:00:00+00:00,35.88,36.0,35.0,35.0,589200,0.1260497505,0.1264713215,0.1229582293,0.1229582293,131980931,0.0,1.0
AAPL,1986-06-26 00:00:00+00:00,36.25,36.38,35.5,35.88,522000,0.1273495946,0.1278062966,0.1247147754,0.1260497505,116928116,0.0,1.0
AAPL,1986-06-27 00:00:00+00:00,35.88,36.75,35.5,36.25,224100,0.1260497505,0.1291061407,0.1247147754,0.1273495946,50198450,0.0,1.0
AAPL,1986-06-30 00:00:00+00:00,35.88,36.25,35.75,35.88,315900,0.1260497505,0.1273495946,0.1255930485,0.1260497505,70761670,0.0,1.0
AAPL,1986-07-01 00:00:00+00:00,35.38,36.13,34.75,35.88,391600,0.1242932043,0.1269280235,0.1220799562,0.1260497505,87718487,0.0,1.0
AAPL,1986-07-02 00:00:00+00:00,36.13,36.25,35.38,35.38,646600,0.1269280235,0.1273495946,0.1242932043,0.1242932043,144838544,0.0,1.0
AAPL,1986-07-03 00:00:00+00:00,37.63,37.75,35.63,36.13,808800,0.1321976619,0.132619233,0.1251714774,0.1269280235,181171381,0.0,1.0
AAPL,1986-07-07 00:00:00+00:00,35.63,37.75,35.38,37.63,811700,0.1251714774,0.132619233,0.1242932043,0.1321976619,181820981,0.0,1.0
AAPL,1986-07-08 00:00:00+00:00,34.25,35.25,34.13,35.25,1221800,0.1203234101,0.1238365023,0.119901839,0.1238365023,273683473,0.0,1.0
AAPL,1986-07-09 00:00:00+00:00,34.63,34.75,34.0,34.25,1630000,0.1216583851,0.1220799562,0.119445137,0.1203234101,365120365,0.0,1.0
AAPL,1986-07-10 00:00:00+00:00,35.38,35.38,34.63,34.75,931100,0.1242932043,0.1242932043,0.1216583851,0.1220799562,208566608,0.0,1.0
AAPL,1986-07-11 00:00:00+00:00,37.13,37.75,35.25,35.38,1000000,0.1304411158,0.132619233,0.1238365023,0.1242932043,224000224,0.0,1.0
AAPL,1986-07-14 00:00:00+00:00,36.25,37.38,36.25,37.13,1060000,0.1273495946,0.1313193889,0.1273495946,0.1304411158,237440237,0.0,1.0
AAPL,1986-07-15 00:00:00+00:00,34.88,35.0,34.25,35.0,1330000,0.1225366582,0.1229582293,0.1203234101,0.1229582293,297920297,0.0,1.0
AAPL,1986-07-16 00:00:00+00:00,33.5,35.63,32.75,35.5,2410000,0.1176885909,0.1251714774,0.1150537717,0.1247147754,539840539,0.0,1.0
AAPL,1986-07-17 00:00:00+00:00,32.25,33.75,32.13,33.5,1120000,0.1132972256,0.1185668639,0.1128756545,0.1176885909,250880250,0.0,1.0
AAPL,1986-07-18 00:00:00+00:00,31.75,32.5,31.25,32.25,1380000,0.1115406794,0.1141754986,0.1097841333,0.1132972256,309120309,0.0,1.0
AAPL,1986-07-21 00:00:00+00:00,33.5,33.75,32.75,33.0,1020000,0.1176885909,0.1185668639,0.1150537717,0.1159320447,228480228,0.0,1.0
AAPL,1986-07-22 00:00:00+00:00,34.63,34.63,33.25,33.5,1070000,0.1216583851,0.1216583851,0.1168103178,0.1176885909,239680239,0.0,1.0
AAPL,1986-07-23 00:00:00+00:00,34.13,34.63,34.13,34.63,801300,0.119901839,0.1216583851,0.119901839,0.1216583851,179491379,0.0,1.0
AAPL,1986-07-24 00:00:00+00:00,33.13,34.38,33.0,34.25,645400,0.1163887467,0.1207801121,0.1159320447,0.1203234101,144569744,0.0,1.0
AAPL,1986-07-25 00:00:00+00:00,34.0,34.0,33.0,33.13,970800,0.119445137,0.119445137,0.1159320447,0.1163887467,217459417,0.0,1.0
AAPL,1986-07-28 00:00:00+00:00,32.38,34.0,32.25,33.88,1100000,0.1137539275,0.119445137,0.1132972256,0.1190235659,246400246,0.0,1.0
AAPL,1986-07-29 00:00:00+00:00,31.25,32.25,30.75,32.25,2660000,0.1097841333,0.1132972256,0.1080275872,0.1132972256,595840595,0.0,1.0
AAPL,1986-07-30 00:00:00+00:00,30.5,31.5,30.0,31.25,1140000,0.1071493141,0.1106624064,0.105392768,0.1097841333,255360255,0.0,1.0
AAPL,1986-07-31 00:00:00+00:00,31.25,31.5,30.5,30.5,1260000,0.1097841333,0.1106624064,0.1071493141,0.1071493141,282240282,0.0,1.0
AAPL,1986-08-01 00:00:00+00:00,31.37,31.75,31.12,31.12,670000,0.1102057044,0.1115406794,0.1093274313,0.1093274313,150080150,0.0,1.0
AAPL,1986-08-04 00:00:00+00:00,31.5,31.5,30.62,31.37,581100,0.1106624064,0.1106624064,0.1075708852,0.1102057044,130166530,0.0,1.0
AAPL,1986-08-05 00:00:00+00:00,32.13,32.38,31.5,31.62,526300,0.1128756545,0.1137539275,0.1106624064,0.1110839774,117891317,0.0,1.0
AAPL,1986-08-06 00:00:00+00:00,31.12,32.13,31.0,32.13,826800,0.1093274313,0.1128756545,0.1089058602,0.1128756545,185203385,0.0,1.0
AAPL,1986-08-07 00:00:00+00:00,31.75,32.63,31.12,31.12,774100,0.1115406794,0.1146322006,0.1093274313,0.1093274313,173398573,0.0,1.0
